Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
76.69798,S,76.69798,0.2594826,0,1.151574,0,0,70.6154,0.08814524,0,78.17861,110.9467,5.12001,-31.8377611203488,-31.8377611203488,-0.000000824085751406398,263.211136528872,263.211136473258,0.00541077203805095,89.99882,89.99882,121374.5,0.4451389
76.798,S,76.798,0.256336,0,1.154863,0,0,70.6154,0.08616597,0,78.17861,110.9467,5.12001,-31.8367806239203,-31.8367806239203,-0.000000815414124832645,260.027414396113,260.02741433982,0.00541069010659362,89.99881,89.99881,121400.6,0.4456801
76.89802,S,76.89802,0.2531899,0,1.158203,0,0,70.6154,0.08421026,0,78.17861,110.9467,5.12001,-31.8358115517157,-31.8358115517157,-0.000000806754103790503,256.843789587821,256.843789530832,0.00541060904155271,89.99879,89.99879,121426.4,0.4462214
76.99804,S,76.99804,0.2500444,0,1.161595,0,0,70.6154,0.08227836,0,78.17861,110.9467,5.12001,-31.8348583740834,-31.8348583740834,-0.000000798108382421237,253.660260911906,253.660260854203,0.00541052884171954,89.99878,89.99878,121451.9,0.4467623
77.09806,S,77.09806,0.2468994,0,1.165393,0,0,70.6154,0.08039411,0,78.17861,110.9467,5.12001,-31.8339215877287,-31.8339215877287,-0.000000789711943134006,250.476826853415,250.476826794981,0.00541044949293407,89.99876,89.99876,121477.1,0.4473032
77.19808,S,77.19808,0.2437549,0,1.169256,0,0,70.6154,0.07853238,0,78.17861,110.9467,5.12001,-31.8330001992409,-31.8330001992409,-0.000000781323911936003,247.29348562421,247.293485565025,0.00541037098318294,89.99875,89.99875,121502,0.4478441
77.2981,S,77.2981,0.2406108,0,1.173181,0,0,70.6154,0.07669272,0,78.17861,110.9467,5.12001,-31.8320887448609,-31.8320887448609,-0.000000772940514068859,244.11023596266,244.110235902705,0.00541029331199451,89.99873,89.99873,121526.6,0.448385
77.39812,S,77.39812,0.2374673,0,1.177168,0,0,70.6154,0.07487507,0,78.17861,110.9467,5.12001,-31.8311887147047,-31.8311887147047,-0.000000764561201822537,240.927076780981,240.927076720236,0.00541021647887954,89.99871,89.99871,121550.8,0.4489259
77.49815,S,77.49815,0.2343243,0,1.18122,0,0,70.6154,0.07307962,0,78.17861,110.9467,5.12001,-31.8302976252454,-31.8302976252454,-0.00000075618776635689,237.744007135433,237.744007073876,0.00541014048338624,89.9987,89.9987,121574.7,0.4494668
77.59817,S,77.59817,0.2311817,0,1.18534,0,0,70.6154,0.07130575,0,78.17861,110.9467,5.12001,-31.8294184567153,-31.8294184567153,-0.000000747814523329906,234.561026072347,234.561026009956,0.00541006532516171,89.99868,89.99868,121598.3,0.4500077
77.69819,S,77.69819,0.2280396,0,1.189529,0,0,70.6154,0.06955392,0,78.17861,110.9467,5.12001,-31.8285482288821,-31.8285482288821,-0.000000739445906232293,231.378132250613,231.378132187366,0.00540999100391477,89.99866,89.99866,121621.6,0.4505486
77.79821,S,77.79821,0.224898,0,1.19379,0,0,70.6154,0.06782383,0,78.17861,110.9467,5.12001,-31.8276909153889,-31.8276909153889,-0.000000731078813841002,228.195324542715,228.195324478587,0.00540991751944692,89.99864,89.99864,121644.5,0.4510896
77.89823,S,77.89823,0.2217568,0,1.198124,0,0,70.6154,0.0661156,0,78.17861,110.9467,5.12001,-31.826849496468,-31.826849496468,-0.000000722715185345626,225.012601980076,225.012601915043,0.00540984487154072,89.99862,89.99862,121667.2,0.4516305
77.99825,S,77.99825,0.2186161,0,1.202536,0,0,70.6154,0.06442873,0,78.17861,110.9467,5.12001,-31.8260105610741,-31.8260105610741,-0.000000714349084753592,221.829963559353,221.829963493389,0.00540977306021309,89.9986,89.9986,121689.5,0.4521714
78.09827,S,78.09827,0.2154758,0,1.207027,0,0,70.6154,0.06276362,0,78.17861,110.9467,5.12001,-31.8251875202524,-31.8251875202524,-0.000000705985019570483,218.647407984147,218.647407917224,0.00540970208538085,89.99858,89.99858,121711.5,0.4527123
78.1983,S,78.1983,0.212336,0,1.211603,0,0,70.6154,0.06111973,0,78.17861,110.9467,5.12001,-31.8243694464846,-31.8243694464846,-0.000000697617001993317,215.464934429925,215.464934362016,0.00540963194709331,89.99856,89.99856,121733.2,0.4532532
78.29832,S,78.29832,0.2091966,0,1.216262,0,0,70.6154,0.05949747,0,78.17861,110.9467,5.12001,-31.8235702475213,-31.8235702475213,-0.000000689249598739572,212.28254148605,212.282541417124,0.00540956264549175,89.99854,89.99854,121754.6,0.4537941
78.39834,S,78.39834,0.2060577,0,1.221009,0,0,70.6154,0.05789676,0,78.17861,110.9467,5.12001,-31.8227690617366,-31.8227690617366,-0.000000680881766199582,209.100228596211,209.100228526238,0.00540949418069798,89.99852,89.99852,121775.6,0.454335
78.49836,S,78.49836,0.2029191,0,1.22585,0,0,70.6154,0.05631714,0,78.17861,110.9467,5.12001,-31.8219887375779,-31.8219887375779,-0.000000672508190105682,205.917994265325,205.917994194273,0.00540942655307041,89.99849,89.99849,121796.4,0.4548759
78.59838,S,78.59838,0.199781,0,1.230786,0,0,70.6154,0.05475876,0,78.17861,110.9467,5.12001,-31.8212213277593,-31.8212213277593,-0.000000664130313747838,202.735837539721,202.735837467555,0.00540935976296866,89.99847,89.99847,121816.8,0.4554169
78.6984,S,78.6984,0.1966433,0,1.235821,0,0,70.6154,0.05322178,0,78.17861,110.9467,5.12001,-31.8204593816999,-31.8204593816999,-0.000000655749787657649,199.553757281944,199.553757208629,0.00540929381079975,89.99844,89.99844,121836.9,0.4559578
78.79842,S,78.79842,0.193506,0,1.240959,0,0,70.6154,0.05170597,0,78.17861,110.9467,5.12001,-31.8197103499805,-31.8197103499805,-0.000000647363599429907,196.37175254329,196.371752468789,0.00540922869702486,89.99843,89.99843,121856.7,0.4564987
78.89845,S,78.89845,0.1903691,0,1.246204,0,0,70.6154,0.05021124,0,78.17861,110.9467,5.12001,-31.8189707556634,-31.8189707556634,-0.00000063897062403859,193.189822260809,193.189822185083,0.00540916442222412,89.9984,89.9984,121876.1,0.4570396
78.99847,S,78.99847,0.1872325,0,1.251561,0,0,70.6154,0.0487376,0,78.17861,110.9467,5.12001,-31.8182391086324,-31.8182391086324,-0.000000630570395190017,190.007965321885,190.007965244893,0.00540910098710349,89.99837,89.99837,121895.3,0.4575805
79.09849,S,79.09849,0.1840964,0,1.257033,0,0,70.6154,0.04728518,0,78.17861,110.9467,5.12001,-31.8175218660576,-31.8175218660576,-0.000000622164008304263,186.8261806139,186.826180535598,0.00540903839238244,89.99834,89.99834,121914.1,0.4581214
79.19851,S,79.19851,0.1809606,0,1.262628,0,0,70.6154,0.04585357,0,78.17861,110.9467,5.12001,-31.8168185312335,-31.8168185312335,-0.000000613746134310691,183.644467183181,183.644467103524,0.00540897663887806,89.99831,89.99831,121932.6,0.4586623
79.29853,S,79.29853,0.1778252,0,1.268348,0,0,70.6154,0.0444431,0,78.17861,110.9467,5.12001,-31.8161181766417,-31.8161181766417,-0.000000605320555369155,180.462823902209,180.46282382115,0.00540891572755592,89.99828,89.99828,121950.8,0.4592032
79.39855,S,79.39855,0.1746902,0,1.2742,0,0,70.6154,0.04305358,0,78.17861,110.9467,5.12001,-31.8154302396846,-31.8154302396846,-0.000000596883918606047,177.28124987195,177.281249789438,0.00540885565942723,89.99825,89.99825,121968.7,0.4597442
79.49857,S,79.49857,0.1715555,0,1.28019,0,0,70.6154,0.04168497,0,78.17861,110.9467,5.12001,-31.8147586940051,-31.8147586940051,-0.000000588435298835492,174.099743870512,174.099743786494,0.0054087964355791,89.99822,89.99822,121986.2,0.4602851
79.59859,S,79.59859,0.1684212,0,1.286323,0,0,70.6154,0.04033726,0,78.17861,110.9467,5.12001,-31.8140921153794,-31.8140921153794,-0.000000579973889295408,170.918304939258,170.918304853678,0.00540873805726018,89.99818,89.99818,122003.5,0.460826
79.69862,S,79.69862,0.1652873,0,1.292606,0,0,70.6154,0.03901056,0,78.17861,110.9467,5.12001,-31.8134389477992,-31.8134389477992,-0.00000057150034131665,167.736931955636,167.736931868434,0.00540868052577942,89.99815,89.99815,122020.4,0.4613669
79.79864,S,79.79864,0.1621536,0,1.299046,0,0,70.6154,0.03770472,0,78.17861,110.9467,5.12001,-31.8127902505674,-31.8127902505674,-0.000000563012005166873,164.55562407028,164.555623981395,0.00540862384252443,89.99812,89.99812,122037,0.4619078
79.89866,S,79.89866,0.1590203,0,1.305652,0,0,70.6154,0.03641972,0,78.17861,110.9467,5.12001,-31.8121609248456,-31.8121609248456,-0.000000554507481965035,161.374379942096,161.37437985146,0.00540856800901822,89.99808,89.99808,122053.3,0.4624487
79.99868,S,79.99868,0.1558874,0,1.31243,0,0,70.6154,0.03515555,0,78.17861,110.9467,5.12001,-31.8115315991237,-31.8115315991237,-0.000000545985831722288,158.193198751519,158.193198659062,0.00540851302693356,89.99804,89.99804,122069.2,0.4629896
80.0987,S,80.0987,0.1527547,0,1.319391,0,0,70.6154,0.03391222,0,78.17861,110.9467,5.12001,-31.8109211482065,-31.8109211482065,-0.00000053744589980666,155.012079296526,155.012079202174,0.00540845889792444,89.998,89.998,122084.9,0.4635305
80.19872,S,80.19872,0.1496224,0,1.326542,0,0,70.6154,0.03268971,0,78.17861,110.9467,5.12001,-31.8103201346916,-31.8103201346916,-0.000000528886501980232,151.831020394965,151.831020298638,0.00540840562392754,89.99796,89.99796,122100.2,0.4640715
80.29874,S,80.29874,0.1464904,0,1.333892,0,0,70.6154,0.03148814,0,78.17861,110.9467,5.12001,-31.8097206112928,-31.8097206112928,-0.000000520308178551555,148.650021455762,148.650021357376,0.00540835320686269,89.99791,89.99791,122115.2,0.4646124
80.39877,S,80.39877,0.1433586,0,1.341454,0,0,70.6154,0.0303074,0,78.17861,110.9467,5.12001,-31.8091399626987,-31.8091399626987,-0.00000051170784310055,145.469081132851,145.469081032315,0.00540830164891773,89.99787,89.99787,122129.9,0.4651533
80.49879,S,80.49879,0.1402272,0,1.349238,0,0,70.6154,0.02914749,0,78.17861,110.9467,5.12001,-31.8085707383283,-31.8085707383283,-0.000000503083978322385,142.288198293747,142.288198190966,0.00540825095229365,89.99783,89.99783,122144.3,0.4656942
80.59881,S,80.59881,0.1370961,0,1.357257,0,0,70.6154,0.02800842,0,78.17861,110.9467,5.12001,-31.8080104546549,-31.8080104546549,-0.000000494435414782113,139.107372089094,139.107371983964,0.00540820111939295,89.99777,89.99777,122158.3,0.4662351
80.69883,S,80.69883,0.1339652,0,1.365524,0,0,70.6154,0.02689022,0,78.17861,110.9467,5.12001,-31.8074610985,-31.8074610985,-0.000000485760694386796,135.926601590056,135.926601482468,0.00540815215275486,89.99772,89.99772,122172,0.466776
80.79885,S,80.79885,0.1308346,0,1.374052,0,0,70.6154,0.02579299,0,78.17861,110.9467,5.12001,-31.8069196896312,-31.8069196896312,-0.000000477059646902233,132.745885460507,132.745885350343,0.00540810405503477,89.99767,89.99767,122185.5,0.4673169
80.89887,S,80.89887,0.1277043,0,1.38286,0,0,70.6154,0.02471657,0,78.17861,110.9467,5.12001,-31.8063911951023,-31.8063911951023,-0.000000468327883246636,129.565222716979,129.565222604113,0.00540805682910717,89.9976,89.9976,122198.6,0.4678578
80.99889,S,80.99889,0.1245743,0,1.391962,0,0,70.6154,0.02366118,0,78.17861,110.9467,5.12001,-31.8058721379758,-31.8058721379758,-0.000000459566602460897,126.384612395871,126.384612280166,0.00540801047788602,89.99755,89.99755,122211.4,0.4683987
81.09892,S,81.09892,0.1214445,0,1.401376,0,0,70.6154,0.02262675,0,78.17861,110.9467,5.12001,-31.8053625182516,-31.8053625182516,-0.000000450772681117506,123.20405335974,123.20405324105,0.00540796500461945,89.99748,89.99748,122223.8,0.4689397
81.19894,S,81.19894,0.118315,0,1.411124,0,0,70.6154,0.0216133,0,78.17861,110.9467,5.12001,-31.8048618392243,-31.8048618392243,-0.000000441943920974822,120.023544749297,120.023544627464,0.00540792041260242,89.99742,89.99742,122236,0.4694806
81.29896,S,81.29896,0.1151857,0,1.421225,0,0,70.6154,0.02062098,0,78.17861,110.9467,5.12001,-31.8043785448854,-31.8043785448854,-0.00000043308031463136,116.843085158877,116.84308503373,0.00540787670538376,89.99734,89.99734,122247.8,0.4700215
81.39898,S,81.39898,0.1120566,0,1.431707,0,0,70.6154,0.01964967,0,78.17861,110.9467,5.12001,-31.803902204422,-31.803902204422,-0.000000424176710652171,113.662673808669,113.662673680022,0.00540783388671322,89.99728,89.99728,122259.3,0.4705624
81.499,S,81.499,0.1089278,0,1.442592,0,0,70.6154,0.01869957,0,78.17861,110.9467,5.12001,-31.8034313277177,-31.8034313277177,-0.000000415233686353239,110.482309571167,110.482309438819,0.00540779196052981,89.99719,89.99719,122270.5,0.4711033
81.59902,S,81.59902,0.1057992,0,1.453911,0,0,70.6154,0.01777066,0,78.17861,110.9467,5.12001,-31.8029783324073,-31.8029783324073,-0.000000406247615005937,107.301991363573,107.301991227304,0.00540775093101512,89.99712,89.99712,122281.4,0.4716442
81.69904,S,81.69904,0.1026709,0,1.465697,0,0,70.6154,0.01686301,0,78.17861,110.9467,5.12001,-31.8025312975615,-31.8025312975615,-0.000000397216098528478,104.121718167658,104.121718027229,0.00540771080257795,89.99702,89.99702,122291.9,0.4721851
81.79906,S,81.79906,0.09954271,0,1.477982,0,0,70.6154,0.01597675,0,78.17861,110.9467,5.12001,-31.8021006539934,-31.8021006539934,-0.000000388138011894838,100.941488796319,100.941488651468,0.00540767157986095,89.99693,89.99693,122302.1,0.472726
81.89909,S,81.89909,0.09641477,0,1.49081,0,0,70.6154,0.01511183,0,78.17861,110.9467,5.12001,-31.8016784544168,-31.8016784544168,-0.000000379007589346648,97.7613023207448,97.7613021711841,0.00540763326782302,89.99683,89.99683,122312.1,0.473267
81.99911,S,81.99911,0.09328703,0,1.50422,0,0,70.6154,0.01426845,0,78.17861,110.9467,5.12001,-31.8012602284832,-31.8012602284832,-0.000000369824904898777,94.5811577425858,94.5811575879985,0.00540759587167361,89.99673,89.99673,122321.7,0.4738076
82.09913,S,82.09913,0.09015948,0,1.518265,0,0,70.6154,0.01344665,0,78.17861,110.9467,5.12001,-31.8008608773543,-31.8008608773543,-0.000000360585221599548,91.4010538151446,91.4010536551809,0.00540755939693618,89.9966,89.9966,122331,0.4743482
82.19915,S,82.19915,0.08703212,0,1.532997,0,0,70.6154,0.01264651,0,78.17861,110.9467,5.12001,-31.8004699702169,-31.8004699702169,-0.000000351285190276094,88.2209895102784,88.2209893445508,0.0054075238494846,89.99648,89.99648,122339.9,0.4748888
82.29917,S,82.29917,0.08390494,0,1.54848,0,0,70.6154,0.01186817,0,78.17861,110.9467,5.12001,-31.8000914807141,-31.8000914807141,-0.000000341921328528785,85.0409636558062,85.0409634838835,0.00540748923547276,89.99635,89.99635,122348.6,0.4754294
82.39919,S,82.39919,0.08077793,0,1.564784,0,0,70.6154,0.01111171,0,78.17861,110.9467,5.12001,-31.7997194483814,-31.7997194483814,-0.000000332489476721928,81.8609752335321,81.8609750549331,0.00540745556152465,89.99622,89.99622,122356.9,0.47597
82.49921,S,82.49921,0.07765111,0,1.581986,0,0,70.6154,0.01037732,0,78.17861,110.9467,5.12001,-31.7993588402724,-31.7993588402724,-0.000000322986600245855,78.6810232054004,78.6810230195854,0.00540742283459278,89.99606,89.99606,122364.9,0.4765106
82.59924,S,82.59924,0.07452444,0,1.60018,0,0,70.6154,0.009665074,0,78.17861,110.9467,5.12001,-31.7990101530927,-31.7990101530927,-0.00000031340680011543,75.5011063098476,75.5011061162088,0.00540739106219907,89.9959,89.9959,122372.6,0.4770513
82.69926,S,82.69926,0.07139793,0,1.619471,0,0,70.6154,0.008975132,0,78.17861,110.9467,5.12001,-31.7986798440122,-31.7986798440122,-0.000000303744991509086,72.3212235237406,72.3212233215901,0.00540736025227154,89.99571,89.99571,122380,0.4775919
82.79928,S,82.79928,0.06827157,0,1.63998,0,0,70.6154,0.008307649,0,78.17861,110.9467,5.12001,-31.7983505283424,-31.7983505283424,-0.000000293995590004884,69.1413737345547,69.1413735231095,0.00540733041327457,89.99552,89.99552,122387,0.4781325
82.8993,S,82.8993,0.06514535,0,1.661849,0,0,70.6154,0.007662796,0,78.17861,110.9467,5.12001,-31.798041080888,-31.798041080888,-0.00000028415227473293,65.9615559042885,65.9615556826525,0.00540730155432204,89.9953,89.9953,122393.8,0.4786731
82.99932,S,82.99932,0.06201927,0,1.685245,0,0,70.6154,0.007040767,0,78.17861,110.9467,5.12001,-31.797738587309,-31.797738587309,-0.000000274208413960876,62.7817686472704,62.7817684144113,0.00540727368513541,89.99506,89.99506,122400.2,0.4792137
83.09934,S,83.09934,0.05889333,0,1.710359,0,0,70.6154,0.00644178,0,78.17861,110.9467,5.12001,-31.7974475179539,-31.7974475179539,-0.00000026415709840061,59.6020110646285,59.6020108193489,0.00540724681618376,89.9948,89.9948,122406.3,0.4797543
83.19936,S,83.19936,0.05576752,0,1.73743,0,0,70.6154,0.005866032,0,78.17861,110.9467,5.12001,-31.7971693629387,-31.7971693629387,-0.00000025398872092201,56.4222819495714,56.4222816904713,0.00540722095875678,89.99451,89.99451,122412.1,0.4802949
83.29939,S,83.29939,0.05264182,0,1.766737,0,0,70.6154,0.005313767,0,78.17861,110.9467,5.12001,-31.7968981617989,-31.7968981617989,-0.00000024369360408083,53.2425802244996,53.2425799499283,0.00540719612504333,89.99419,89.99419,122417.6,0.4808356
83.39941,S,83.39941,0.04951623,0,1.798625,0,0,70.6154,0.004785247,0,78.17861,110.9467,5.12001,-31.796642358526,-31.796642358526,-0.000000233260919501594,50.0629045188204,50.0629042268127,0.00540717232831452,89.99381,89.99381,122422.7,0.4813762
83.49943,S,83.49943,0.04639076,0,1.833513,0,0,70.6154,0.004280761,0,78.17861,110.9467,5.12001,-31.7963994695932,-31.7963994695932,-0.000000222677703479828,46.8832537550832,46.8832534432739,0.00540714958299555,89.99339,89.99339,122427.5,0.4819168
83.59945,S,83.59945,0.04326538,0,1.871926,0,0,70.6154,0.003800644,0,78.17861,110.9467,5.12001,-31.796170488411,-31.796170488411,-0.000000211930100431875,43.7036267168759,43.7036263823838,0.00540712790490973,89.99291,89.99291,122432,0.4824574
83.69947,S,83.69947,0.0401401,0,1.914532,0,0,70.6154,0.003345231,0,78.17861,110.9467,5.12001,-31.795949454515,-31.795949454515,-0.000000201000106240616,40.5240223270258,40.5240219662915,0.00540710731147905,89.99236,89.99236,122436.2,0.482998
83.79949,S,83.79949,0.03701491,0,1.962192,0,0,70.6154,0.002914919,0,78.17861,110.9467,5.12001,-31.7957408382537,-31.7957408382537,-0.000000189867485240603,37.3444391459969,37.3444387545517,0.0054070878220113,89.99171,89.99171,122440.1,0.4835386
83.89951,S,83.89951,0.03388979,0,2.016038,0,0,70.6154,0.002510144,0,78.17861,110.9467,5.12001,-31.7955506000915,-31.7955506000915,-0.000000178507501662296,34.164876112087,34.1648756842148,0.00540706945809561,89.99093,89.99093,122443.7,0.4840792
83.99953,S,83.99953,0.03076475,0,2.077598,0,0,70.6154,0.00213141,0,78.17861,110.9467,5.12001,-31.795359865224,-31.795359865224,-0.000000166890703138564,30.9853318164123,30.9853313446373,0.00540705224402475,89.99001,89.99001,122446.9,0.4846199
84.09956,S,84.09956,0.02763977,0,2.13876,0,0,70.6154,0.00177081,0,78.17861,110.9467,5.12001,-31.7951899919826,-31.7951899919826,-0.000000154241615522718,27.8058048558619,27.8058043301436,0.00540703621670879,89.98885,89.98885,122449.8,0.4851605
84.19958,S,84.19958,0.02451487,0,2.13876,0,0,70.6154,0.001392875,0,78.17861,110.9467,5.12001,-31.7950101846335,-31.7950101846335,-0.00000013668750511292,24.6262958651396,24.6262952715488,0.00540702175806671,89.98742,89.98742,122452.5,0.4857011
84.2996,S,84.2996,0.02139002,0,2.13876,0,0,70.6154,0.001060305,0,78.17861,110.9467,5.12001,-31.794859682902,-31.794859682902,-0.000000119139617503314,21.4468034695999,21.4468027880123,0.00540700905451162,89.98556,89.98556,122454.7,0.4862417
84.39962,S,84.39962,0.01826522,0,2.13876,0,0,70.6154,0.000773072,0,78.17861,110.9467,5.12001,-31.7947191152783,-31.7947191152783,-0.000000101597282859326,18.2673258369737,18.2673250367573,0.00540699810543509,89.98304,89.98304,122456.7,0.4867823
84.49964,S,84.49964,0.01514046,0,2.13876,0,0,70.6154,0.000531148,0,78.17861,110.9467,5.12001,-31.7946068598615,-31.7946068598615,-0.0000000840596287306785,15.0878605875396,15.0878596186968,0.00540698891032355,89.97946,89.97946,122458.4,0.4873229
84.59966,S,84.59966,0.01201574,0,2.13876,0,0,70.6154,0.0003345117,0,78.17861,110.9467,5.12001,-31.7945114924277,-31.7945114924277,-0.0000000665259492005476,11.9084056950491,11.908404467536,0.00540698146873726,89.97398,89.97398,122459.7,0.4878635
84.69968,S,84.69968,0.010,0,2.13876,0,0,70.6154,0.0001831457,0,78.17861,110.9467,5.12001,-31.7944404635578,-31.7944404635578,-0.0000000489956577010892,8.72895894821601,8.72895727359538,0.00540697578032312,89.96451,89.96451,122460.7,0.4884042
84.79971,S,84.79971,0.010,0,2.13876,0,0,70.6154,0.00007703373,0,78.17861,110.9467,5.12001,-31.7943907930193,-31.7943907930193,-0.000000031467429366131,5.54951873376806,5.54951609972403,0.00540697184482371,89.94418,89.94418,122461.4,0.4889448
84.89973,S,84.89973,0.010,0,2.13876,0,0,70.6154,0.00001616737,0,78.17861,110.9467,5.12001,-31.794358010464,-31.794358010464,-0.0000000139408714542693,2.37008497269782,2.37007880512163,0.00540696966204651,89.86929,89.86929,122461.8,0.4894854
85.08974,S,85.08974,0.010,0,0.97,0,0,70.6154,0.00003015106,0,0,0,0,-31.7943474863548,-31.7943474863548,0,-3.670848,-3.670848,0,0,-89.36961,122461.5,0.4899719
86.08973,S,86.08973,0.03483903,0,0.97,0,0,70.6154,0.002814134,0,0,0,0,-31.7520469879013,-31.7520469879013,0,-35.44872,-35.44872,0,0,-89.36961,122440.3,0.4899719
87.08971,S,87.08971,0.06599012,0,0.97,0,0,70.6154,0.01011876,0,0,0,0,-31.6276933878338,-31.6276933878338,0,-67.13914,-67.13914,0,0,-89.36961,122387.5,0.4899719
88.0897,S,88.0897,0.09698541,0,0.97,0,0,70.6154,0.02193561,0,0,0,0,-31.4213898722012,-31.4213898722012,0,-98.66012,-98.66012,0,0,-89.36961,122303,0.4899719
89.08968,S,89.08968,0.1277494,0,0.97,0,0,70.6154,0.03824941,0,0,0,0,-31.1333622404012,-31.1333622404012,0,-129.9298,-129.9298,0,0,-89.36961,122187.1,0.4899719
90.08967,S,90.08967,0.1582068,0,0.97,0,0,70.6154,0.05903746,0,0,0,0,-30.7639755926184,-30.7639755926184,0,-160.8666,-160.8666,0,0,-89.36961,122040.1,0.4899719
91.08965,S,91.08965,0.1882826,0,0.97,0,0,70.6154,0.08426728,0,0,0,0,-30.3137651157017,-30.3137651157017,0,-191.3896,-191.3896,0,0,-89.36961,121862.4,0.4899719
92.08964,S,92.08964,0.2179017,0,0.97,0,0,70.6154,0.1138955,0,0,0,0,-29.7834609122043,-29.7834609122043,0,-221.4182,-221.4182,0,0,-89.36961,121654.5,0.4899719
93.08962,S,93.08962,0.2469901,0,0.97,0,0,70.6154,0.147864,0,0,0,0,-29.1740633517313,-29.1740633517313,0,-250.873,-250.873,0,0,-89.36961,121416.8,0.4899719
94.08961,S,94.08961,0.275474,0,0.97,0,0,70.6154,0.186099,0,0,0,0,-28.4868518000212,-28.4868518000212,0,-279.6754,-279.6754,0,0,-89.36961,121150,0.4899719
95.08959,S,95.08959,0.3032809,0,0.97,0,0,70.6154,0.2285076,0,0,0,0,-27.7234540537228,-27.7234540537228,0,-307.7486,-307.7486,0,0,-89.36961,120854.9,0.4899719
96.08958,S,96.08958,0.3303393,0,0.97,0,0,70.6154,0.274974,0,0,0,0,-26.8859093670077,-26.8859093670077,0,-335.0175,-335.0175,0,0,-89.36961,120532,0.4899719
97.08956,S,97.08956,0.3565797,0,0.97,0,0,70.6154,0.3253569,0,0,0,0,-25.9767196160529,-25.9767196160529,0,-361.4092,-361.4092,0,0,-89.36961,120182.4,0.4899719
98.08955,S,98.08955,0.3819343,0,0.97,0,0,70.6154,0.379491,0,0,0,0,-24.9988259946239,-24.9988259946239,0,-386.8534,-386.8534,0,0,-89.36961,119806.9,0.4899719
99.08953,S,99.08953,0.4063386,0,0.97,0,0,70.6154,0.4371754,0,0,0,0,-23.955815118321,-23.955815118321,0,-411.2837,-411.2837,0,0,-89.36961,119406.6,0.4899719
100.0895,S,100.0895,0.4297307,0,0.97,0,0,70.6154,0.4981827,0,0,0,0,-22.8517556617234,-22.8517556617234,0,-434.637,-434.637,0,0,-89.36961,118982.4,0.4899719
101.0895,S,101.0895,0.4520529,0,0.97,0,0,70.6154,0.5622482,0,0,0,0,-21.6914017708677,-21.6914017708677,0,-456.855,-456.855,0,0,-89.36961,118535.4,0.4899719
102.0895,S,102.0895,0.4732513,0,0.97,0,0,70.6154,0.6290761,0,0,0,0,-20.4800793464079,-20.4800793464079,0,-477.8841,-477.8841,0,0,-89.36961,118066.9,0.4899719
103.0895,S,103.0895,0.4932773,0,0.97,0,0,70.6154,0.6983368,0,0,0,0,-19.2237324394187,-19.2237324394187,0,-497.6766,-497.6766,0,0,-89.36961,117578,0.4899719
104.0895,S,104.0895,0.5120882,0,0.97,0,0,70.6154,0.7696674,0,0,0,0,-17.9289154001933,-17.9289154001933,0,-516.1912,-516.1912,0,0,-89.36961,117070,0.4899719
105.0894,S,105.0894,0.5296465,0,0.97,0,0,70.6154,0.8426775,0,0,0,0,-16.6027002548949,-16.6027002548949,0,-533.3928,-533.3928,0,0,-89.36961,116544.3,0.4899719
106.0894,S,106.0894,0.5459227,0,0.97,0,0,70.6154,0.9169436,0,0,0,0,-15.2527699421163,-15.2527699421163,0,-549.2548,-549.2548,0,0,-89.36961,116002.1,0.4899719
107.0894,S,107.0894,0.5608937,0,0.97,0,0,70.6154,0.9920306,0,0,0,0,-13.8870265273839,-13.8870265273839,0,-563.7573,-563.7573,0,0,-89.36961,115444.7,0.4899719
108.0894,S,108.0894,0.5745442,0,0.97,0,0,70.6154,1.06748,0,0,0,0,-12.5138168448831,-12.5138168448831,0,-576.8892,-576.8892,0,0,-89.36961,114873.7,0.4899719
109.0894,S,109.0894,0.5868672,0,0.97,0,0,70.6154,1.14282,0,0,0,0,-11.1417482963962,-11.1417482963962,0,-588.6479,-588.6479,0,0,-89.36961,114290.2,0.4899719
110.0894,S,110.0894,0.5978639,0,0.97,0,0,70.6154,1.217596,0,0,0,0,-9.77911917664034,-9.77911917664034,0,-599.0389,-599.0389,0,0,-89.36961,113695.7,0.4899719
111.0893,S,111.0893,0.6075434,0,0.97,0,0,70.6154,1.291332,0,0,0,0,-8.43465330716793,-8.43465330716793,0,-608.0767,-608.0767,0,0,-89.36961,113091.6,0.4899719
112.0893,S,112.0893,0.6159231,0,0.97,0,0,70.6154,1.363586,0,0,0,0,-7.11644239324472,-7.11644239324472,0,-615.7838,-615.7838,0,0,-89.36961,112479.2,0.4899719
113.0893,S,113.0893,0.6230283,0,0.97,0,0,70.6154,1.433914,0,0,0,0,-5.83262110131754,-5.83262110131754,0,-622.191,-622.191,0,0,-89.36961,111859.8,0.4899719
114.0893,S,114.0893,0.6288922,0,0.97,0,0,70.6154,1.501928,0,0,0,0,-4.5903489863855,-4.5903489863855,0,-627.3364,-627.3364,0,0,-89.36961,111234.6,0.4899719
